topology,rho_agents,run_id,run_seed,sync_index,mean_aggregate_battery_kw,std_aggregate_battery_kw,feeder_violation_fraction
legacy_ring,0.0,0,3931041480,1.6941817763531244,-1.1939090597694118,17.657849546028565,0.08333333333333333
legacy_ring,0.0,1,3955538058,1.676442565739501,1.2113849494733682,17.641863314345994,0.0
legacy_ring,0.0,2,4075240521,1.5685736377575197,1.0263794695302173,20.088886446160064,0.041666666666666664
legacy_ring,0.0,3,1787833503,1.672672489485216,0.8700015078838096,19.0657577879804,0.0
legacy_ring,0.0,4,3367846390,1.8379594217734463,0.3087873033870145,15.607280185464035,0.0
legacy_ring,0.0,5,1653946790,1.6807688679941972,1.9687168372267454,18.133882551086934,0.0
legacy_ring,0.0,6,2375279940,1.735489472644063,0.5404073600968932,19.05405242136191,0.0
legacy_ring,0.0,7,2288024752,1.8188650265377484,1.6160789387757404,19.102347020174754,0.041666666666666664
legacy_ring,0.0,8,3100350357,1.385785407276699,-0.5771269916762867,18.62151208037251,0.041666666666666664
legacy_ring,0.0,9,2534356671,1.8878032626773098,1.6448296243879976,15.562842629644406,0.0
legacy_ring,0.0,10,3170679380,1.6948543692146796,0.7664471246108217,18.1283843338551,0.041666666666666664
legacy_ring,0.0,11,3858454939,1.8745610489449784,2.465351340861317,20.556008466440385,0.0
legacy_ring,0.0,12,3770701769,1.5971318347872288,0.21565548621447705,18.2430862237228,0.0
legacy_ring,0.0,13,2736211495,1.8401745414315123,1.0909094013968001,16.307703799848564,0.0
legacy_ring,0.0,14,586368531,1.551141582181769,1.2361143889211512,18.78191305697617,0.041666666666666664
legacy_ring,0.0,15,2792265679,1.7088390996338638,1.0356420597113793,20.763145423132706,0.041666666666666664
legacy_ring,0.0,16,3634091692,1.824360886834917,1.6231711958797674,15.191538745233883,0.0
legacy_ring,0.0,17,2998405934,1.5645504505815861,2.0295716262311663,17.239105685726532,0.041666666666666664
legacy_ring,0.0,18,1767646432,1.7518802576179173,1.489769910625018,19.20055722774536,0.0
legacy_ring,0.0,19,743578437,1.6168579061160457,0.35550007873469136,16.747746949835882,0.041666666666666664
legacy_ring,0.02564102564102564,0,4070989845,1.3636698653083847,0.6618961172031085,19.29121251064938,0.041666666666666664
legacy_ring,0.02564102564102564,1,1194325373,1.6500929397542976,2.0375966926782105,18.921201795152633,0.041666666666666664
legacy_ring,0.02564102564102564,2,1471893743,1.828123837448586,0.951643306963891,19.388283910897027,0.041666666666666664
legacy_ring,0.02564102564102564,3,2358557167,1.5239744044273376,0.4642265997374551,18.241056949416702,0.041666666666666664
legacy_ring,0.02564102564102564,4,3138667688,1.528237513846334,0.6695976300641444,18.150497585640863,0.0
legacy_ring,0.02564102564102564,5,1348161756,1.8552998142546546,0.46812285794022007,19.476754463776338,0.0
legacy_ring,0.02564102564102564,6,2004575436,1.7625695614167611,1.5102308634176114,19.22199502950669,0.041666666666666664
legacy_ring,0.02564102564102564,7,703306495,1.7748514497190542,0.17957174402336795,16.929823873256208,0.0
legacy_ring,0.02564102564102564,8,4276115089,1.534091339685468,1.3078558933542193,17.252949817972695,0.041666666666666664
legacy_ring,0.02564102564102564,9,2518762837,1.77651665114045,1.9052571170646833,19.186319438438748,0.041666666666666664
legacy_ring,0.02564102564102564,10,1650203545,1.6396485632947169,0.4805420045912703,18.178542352355034,0.041666666666666664
legacy_ring,0.02564102564102564,11,1462826327,1.7823680665862787,1.1164282977761089,20.8828456618884,0.041666666666666664
legacy_ring,0.02564102564102564,12,3775368829,1.803671979770284,1.6632555430325742,19.122301711695133,0.041666666666666664
legacy_ring,0.02564102564102564,13,2050872109,1.5273523694214504,0.5862496767575568,19.05722420478953,0.08333333333333333
legacy_ring,0.02564102564102564,14,4137147659,1.7162773190657716,1.40809156592644,19.19789795421089,0.041666666666666664
