topology,rho_agents,sync_mean,sync_std,violation_mean,violation_std
small_world,0.8461538461538461,0.9092978582523805,0.14705014947909448,0.13958333333333334,0.04117028892367018
small_world,0.8717948717948718,0.8725263782799588,0.11814439104953074,0.11666666666666667,0.05339360629309896
small_world,0.8974358974358974,0.7586826010952525,0.16691318364166344,0.13541666666666669,0.050355098698267695
small_world,0.923076923076923,0.6559224601836362,0.20767281085631453,0.13541666666666669,0.04458015646985992
small_world,0.9487179487179487,0.5381850409550197,0.17991474722579587,0.1375,0.04078004041079941
small_world,0.9743589743589743,0.4139716409623932,0.1832766670413629,0.14583333333333331,0.04166666666666667
small_world,1.0,0.13751112606476695,0.02703463649065675,0.18958333333333333,0.04161180598893562
star,0.0,1.7196675745411607,0.14934031851430635,0.02708333333333333,0.031048325848774774
star,0.02564102564102564,1.6592662053298972,0.12068278951670325,0.04583333333333333,0.026696803146549472
star,0.05128205128205128,1.7070967942347515,0.1191000825442364,0.041666666666666664,0.027036903521793755
star,0.07692307692307693,1.6548875694978982,0.12791777168052668,0.04791666666666666,0.03386365420363537
star,0.10256410256410256,1.6426466602149101,0.13213350504548357,0.04791666666666666,0.03386365420363537
star,0.1282051282051282,1.5708689712753006,0.1373867130134197,0.04375,0.03439908114507902
star,0.15384615384615385,1.5847598188213063,0.14346889928357465,0.05416666666666666,0.04296231178507656
star,0.1794871794871795,1.4935859281960626,0.13162007215150218,0.041666666666666664,0.038235955645093626
star,0.20512820512820512,1.6142142045156374,0.11348267589065725,0.04583333333333333,0.0355100677594496
star,0.23076923076923075,1.5551519013845756,0.1511120670434604,0.05625,0.03888758352028039
star,0.2564102564102564,1.5224320735044525,0.13484761595666128,0.05625,0.03646224916314252
star,0.28205128205128205,1.5168041627314057,0.10821471598605995,0.0625,0.05322219780487542
star,0.3076923076923077,1.4381167267021777,0.10664897408688336,0.06875,0.0388875835202804
star,0.3333333333333333,1.4961786655408582,0.156790707897403,0.05625,0.03386365420363537
star,0.358974358974359,1.4366939612867649,0.18310956140142723,0.06041666666666666,0.04161180598893562
star,0.3846153846153846,1.4346101415314276,0.15056278269154263,0.07291666666666666,0.046584749531245626
star,0.41025641025641024,1.3758007149161637,0.17852822138000285,0.07708333333333332,0.045392617969025224
star,0.4358974358974359,1.4385456174890994,0.14255731542040984,0.06875,0.04736283674035549
star,0.4615384615384615,1.381682095797355,0.17351308785714678,0.075,0.031990495664579774
star,0.48717948717948717,1.3361748665557924,0.16888602530279603,0.07083333333333333,0.04078004041079941
star,0.5128205128205128,1.3317999734781492,0.14988194528240847,0.07708333333333332,0.05618701802153276
star,0.5384615384615384,1.389579862662892,0.14798038746015735,0.07916666666666666,0.040329418397791125
star,0.5641025641025641,1.299842300808711,0.1460107247443349,0.07083333333333333,0.047024007803902895
star,0.5897435897435898,1.2540710279587368,0.17587943623659724,0.09583333333333333,0.05590169943749474
star,0.6153846153846154,1.231686577816924,0.19344204489266736,0.09166666666666666,0.046042187621090205
star,0.641025641025641,1.1409807538578636,0.1806562081298005,0.0875,0.03799622942204132
star,0.6666666666666666,1.111036774555189,0.1799934582222117,0.10625,0.05143233504051026
star,0.6923076923076923,1.1365468087562536,0.15736738067178094,0.10208333333333333,0.0457934435665654
star,0.717948717948718,1.0625043484970431,0.1977494986389628,0.11458333333333333,0.04027273612326088
star,0.7435897435897436,1.0187077644213454,0.12770998427240937,0.10208333333333333,0.036960050346792374
star,0.7692307692307692,1.0159626538639108,0.1786360226118813,0.12916666666666665,0.0485536418855566
star,0.7948717948717948,1.0156236866106039,0.22530606238917833,0.13125,0.05779039307846714
star,0.8205128205128205,0.885494612203557,0.18003028030527984,0.13125,0.04736283674035549
star,0.8461538461538461,0.9606484187886977,0.25850117224721936,0.13125,0.024464289525516655
star,0.8717948717948718,0.8112908800088441,0.19088182823774394,0.14583333333333331,0.058145059577030055
star,0.8974358974358974,0.6709093519237151,0.17969946795445568,0.13958333333333334,0.04117028892367018
star,0.923076923076923,0.5959409700980259,0.17619105873733004,0.13125,0.04925430785327577
star,0.9487179487179487,0.555773869930316,0.15414946249056988,0.15625,0.05035509869826769
star,0.9743589743589743,0.4351526899776813,0.12557419928450878,0.15416666666666667,0.05253097109302862
star,1.0,0.13675034989368706,0.040405800289792924,0.19375,0.043332911603885735
