topology,rho_agents,sync_mean,sync_std,violation_mean,violation_std
legacy_ring,0.8205128205128205,1.191859399283048,0.2833376879811908,0.35416666666666663,0.09511073878158526
legacy_ring,0.8461538461538461,1.1311930755871058,0.24145619625109113,0.33541666666666664,0.06823136379882754
legacy_ring,0.8717948717948718,1.0424458142175328,0.21632809869800898,0.3625,0.07166054645429837
legacy_ring,0.8974358974358974,1.0262400280885147,0.30522889790221747,0.33541666666666664,0.07339286857654999
legacy_ring,0.923076923076923,0.9169132511486598,0.20298325919772592,0.35208333333333336,0.05317925935673601
legacy_ring,0.9487179487179487,0.8392898772480105,0.23222614281077916,0.34791666666666665,0.07060075335482623
legacy_ring,0.9743589743589743,0.5864798061377813,0.21243160890957746,0.30208333333333337,0.0763224059442757
legacy_ring,1.0,0.16975908288947547,0.01787021843378556,0.28125,0.07137307263300373
linear,0.0,2.0769404767057202,0.08195002344070067,0.39375,0.04774712569041099
linear,0.02564102564102564,2.118573955523032,0.06314160366913328,0.4041666666666667,0.05076174136064395
linear,0.05128205128205128,2.0579693417784313,0.0992474788945128,0.4041666666666667,0.038474188203193274
linear,0.07692307692307693,2.108111105686173,0.10090431282815825,0.4145833333333333,0.04161180598893562
linear,0.10256410256410256,2.0354338593301358,0.14956766341258085,0.39583333333333337,0.058145059577030055
linear,0.1282051282051282,2.0404071113909508,0.11897043628750956,0.4083333333333333,0.049853586801343226
linear,0.15384615384615385,1.9811142405836832,0.13887002956727282,0.4125,0.06326288787635405
linear,0.1794871794871795,1.9698555787637027,0.13279617982310454,0.4166666666666667,0.042749098003548085
linear,0.20512820512820512,2.009243035224122,0.09921854203198265,0.41875,0.05317925935673601
linear,0.23076923076923075,1.9093311646286857,0.17957395471142387,0.3916666666666667,0.07329943395104672
linear,0.2564102564102564,1.933391573456499,0.16737457378436793,0.4041666666666667,0.04702400780390288
linear,0.28205128205128205,1.8664794721963822,0.1672786328235613,0.4166666666666667,0.0540738070435875
linear,0.3076923076923077,1.800745394716137,0.17963065460551558,0.39166666666666666,0.0494856586230468
linear,0.3333333333333333,1.854854429085967,0.22240777351261393,0.41875,0.047747125690411
linear,0.358974358974359,1.8555419674005893,0.16883601933379214,0.4125,0.058770293247703415
linear,0.3846153846153846,1.8166306594168642,0.15194466803728324,0.4104166666666667,0.06929442860906863
linear,0.41025641025641024,1.8003433983326147,0.14819697518575048,0.4229166666666667,0.07438220209367355
linear,0.4358974358974359,1.778386441288689,0.1268082283336612,0.3729166666666667,0.04579344356656541
linear,0.4615384615384615,1.7160828697581034,0.14789323423160275,0.38333333333333336,0.053393606293098944
linear,0.48717948717948717,1.7668702673799874,0.15253306928192845,0.4125,0.060305023890491485
linear,0.5128205128205128,1.731421226595978,0.1694668667520362,0.40625,0.06605392755188172
linear,0.5384615384615384,1.6046517888219687,0.2354507434180486,0.38125,0.07798049501214505
linear,0.5641025641025641,1.657599377813742,0.14486625688053195,0.4104166666666667,0.06380222319175503
linear,0.5897435897435898,1.57854496166236,0.15127735623298047,0.36875,0.0977403694721961
linear,0.6153846153846154,1.5470255728770523,0.18258659276454967,0.35833333333333334,0.05638993315657954
linear,0.641025641025641,1.5237771674875535,0.24773410837186305,0.38958333333333334,0.08253454885310735
linear,0.6666666666666666,1.5550920643965267,0.24870062723496994,0.4041666666666667,0.07538885549047512
linear,0.6923076923076923,1.5155085604971048,0.16535709521404848,0.38333333333333336,0.06972166887783965
linear,0.717948717948718,1.3931653761055822,0.22065890775095728,0.37083333333333335,0.07267346660603177
linear,0.7435897435897436,1.3869356515594502,0.23084409130592215,0.38541666666666663,0.0687649505275226
linear,0.7692307692307692,1.32445268194641,0.2743134693313648,0.36041666666666666,0.0731434443425547
linear,0.7948717948717948,1.324664900508209,0.16658814943527214,0.38541666666666663,0.04248107593818097
linear,0.8205128205128205,1.1623650797056446,0.24172505546146578,0.34375,0.08209051308879295
linear,0.8461538461538461,1.0850198673886926,0.18407599018619777,0.32083333333333336,0.052530971093028615
linear,0.8717948717948718,1.078721461550829,0.22041186731288262,0.33333333333333337,0.0604563541758343
linear,0.8974358974358974,0.9243830908437923,0.23010530263280288,0.30625,0.054536524056272156
linear,0.923076923076923,0.9012676370984714,0.3033938548831593,0.33958333333333335,0.06087057259618258
linear,0.9487179487179487,0.7467697833522282,0.18058072813911902,0.33541666666666664,0.05810575909293399
linear,0.9743589743589743,0.5838723250216413,0.21402949513689676,0.30833333333333335,0.06677622576550264
linear,1.0,0.1724573295092074,0.015645833596138924,0.29166666666666663,0.06759225880448441
small_world,0.0,2.121732330791164,0.05696839215564437,0.38958333333333334,0.04333291160388574
small_world,0.02564102564102564,2.0838162955978783,0.0822636812674145,0.38541666666666663,0.04248107593818096
small_world,0.05128205128205128,2.1136260191809706,0.11645951470066991,0.4020833333333333,0.05283449553207311
small_world,0.07692307692307693,2.0679335519690083,0.09771550528479288,0.39583333333333337,0.04584330035168173
small_world,0.10256410256410256,2.0540156835188896,0.11263516112284518,0.4166666666666667,0.03576646146995632
small_world,0.1282051282051282,2.0218397879403396,0.14565698187851778,0.4354166666666667,0.06117006061619908
small_world,0.15384615384615385,2.0178968435078692,0.12722817814512755,0.41875,0.061170060616199125
small_world,0.1794871794871795,2.0203775197167397,0.12549249638778776,0.425,0.05507835991561616
small_world,0.20512820512820512,1.9700710968540445,0.1296882239213377,0.4,0.05638993315657952
small_world,0.23076923076923075,1.9576572646315682,0.13750570296193257,0.41875,0.05143233504051024
small_world,0.2564102564102564,1.8841889111854129,0.12182081091227782,0.4083333333333333,0.05165393165065713
small_world,0.28205128205128205,1.8929675193606847,0.20053313504866424,0.38958333333333334,0.05779039307846714
small_world,0.3076923076923077,1.881731702692018,0.1416240093396142,0.40625,0.06322676861113376
small_world,0.3333333333333333,1.9053140198898544,0.10488118994420068,0.40625,0.05035509869826769
small_world,0.358974358974359,1.8571991177941638,0.15270172171129065,0.41875,0.05810575909293398
small_world,0.3846153846153846,1.7878988747712032,0.16027226812467998,0.3916666666666667,0.06945906278887423
small_world,0.41025641025641024,1.8104475210325357,0.16214598924481777,0.39375,0.04774712569041101
small_world,0.4358974358974359,1.750154971207035,0.16948809941360313,0.39791666666666664,0.05317925935673601
small_world,0.4615384615384615,1.684233324353062,0.237852672651602,0.4,0.05638993315657953
small_world,0.48717948717948717,1.7744352263181509,0.12944539438004096,0.4041666666666667,0.062096651697549556
small_world,0.5128205128205128,1.6998897469206402,0.23756416685703455,0.4083333333333333,0.061356498295135245
small_world,0.5384615384615384,1.7350980674731413,0.19008512860910656,0.39791666666666664,0.06264602823644264
small_world,0.5641025641025641,1.7109342630583615,0.17810837273804966,0.4145833333333333,0.06264602823644265
small_world,0.5897435897435898,1.6097788145291076,0.18857460107024107,0.39375,0.05487059470921278
